"Start","Value","Convergence","prev0_epidemic","prev0_endemic","freq0","phi_w","phi_m","b","r","tau","sigma_prev","sigma_g","sigma_q"
542,1480.58464145773,"Successful completion",0.019925922608037,0.995745723364585,0.419214818107535,0.513102968541893,0.113640484108302,0.0689691846504176,1.31616438712723,0.747010685803058,1.99492312226336,0.546197277786599,0.806093656525487
543,1443.91569171483,"Successful completion",0.00569350842276501,0.995623569169388,0.42364156636845,0.388551933970246,0.0380031425831519,0.0957254340454277,4.99999996677302,0.501315907642896,1.48453905507587,0.525955791464181,0.83815848515857
544,1488.45484035105,"Successful completion",0.0199999937501243,0.996127084449784,0.400000000215714,0.731404121997663,0.1097967109327,0.0606139531782539,0.886078420178374,0.785479963755596,1.43836405841044,0.531509194954463,0.924076295535124
545,1459.94798145023,"Successful completion",0.0189272109070528,0.995512444189616,0.424512770657174,0.52254406508545,0.106238666250369,0.092445703821443,1.53316270327515,0.503574491423681,1.51848475202714,0.539494017088378,0.814707691399322
546,1527.17135712527,"Successful completion",0.0016168270573343,0.995372996481537,0.51350932717376,0.327271472610146,0.0112089438642985,0.0963710471471364,4.9999999334997,0.500000000000116,1.60505599595765,0.630714135498746,0.904504693319381
547,1442.98692219388,"Successful completion",0.00485248938658614,0.995703019526557,0.414705783004725,0.38463953069723,0.0336833834376073,0.0961490414610231,4.99999999999992,0.500367592984633,1.49927604385228,0.526190935586411,0.83989112776658
548,1444.4797188741,"Successful completion",0.00474348518047265,0.995746367258205,0.400018164884973,0.386472927360885,0.0338570390061206,0.0908370066646143,4.89283967602997,0.54007431323317,1.50077015778894,0.526516825033357,0.841897847111136
549,1576.40557740877,"Successful completion",0.00100005868738383,0.996308396811095,0.459725143633026,0.15092468086081,0.069234768035458,0.0325658733292273,0.878069060399049,2.39454029142889,1.47327121156621,0.581940514698965,1.14005038021396
550,1618.52205678177,"Successful completion",0.0138748675464287,0.994369459909004,0.413538630215881,0.631228698922246,0.598897546413864,0.0688375954913193,4.99999890798807,3.99666443004178,1.97208618753518,0.592410324896457,1.0497595109634
551,1444.71426581295,"Successful completion",0.00475921841508392,0.99572114085256,0.4,0.389056060110882,0.0339456922405524,0.0961547889947442,4.99999999694655,0.5025679449998,1.49920320776213,0.525300248736705,0.846162492597684
552,1463.29226403951,"Successful completion",0.02,0.995641428354559,0.4,0.525770604252927,0.118173958126217,0.0966072347207835,4.771094148901,0.536859119506596,1.53704389870734,0.550187205258662,0.81888759384264
553,1607.81180811078,"Successful completion",0.00100000195883063,0.995945128085526,0.400000000062374,0.25260635376057,0.0199744492570057,0.0657111000160134,2.34802950882545,0.762281365269284,2,0.507251089260623,1.99999999555826
554,1458.76668175726,"Successful completion",0.00674567269961669,0.995205582605548,0.422170661764311,0.395084715908696,0.0434015695855985,0.0808676068646985,4.99999999999664,0.632193872655943,1.8239347289977,0.537416354966729,0.806551472132883
555,1472.55321966472,"Successful completion",0.00503357294154333,0.995691933118429,0.400015462624552,0.393913903497952,0.0355380732209864,0.0975554115943883,4.99999941065617,0.500000000489407,1.99996597291863,0.527216333505807,0.840191547362842
556,1461.72697175767,"Successful completion",0.0199999950790377,0.995674195839048,0.400000002234193,0.537922319059916,0.117094906827651,0.0982612682832883,2.15869301356731,0.500096624512782,1.53766707784344,0.547267085008495,0.820349240633387
557,1477.32957463063,"Stagnation in Nelder-Mead",0.017652727663906,0.995866511900815,0.428007800352815,0.467288075997891,0.102238219221235,0.0454695717782128,0.757651827020714,1.20154868367804,1.9680435197388,0.54584179866811,0.79503848539088
558,1784.90994943301,"Successful completion",0.00872853094178057,0.995720658307428,0.401668298501443,0.43258279282185,0.0397457989642201,0.0961295776717189,3.90762391164882,0.502322316413639,1.50816001550012,1.99707133446232,0.793456482067946
559,1462.09037580387,"Successful completion",0.0199998686843568,0.996147044689118,0.4,0.484133370559786,0.122862016750964,0.0496748721433457,0.79362321025335,1.09691525320236,1.55044094722871,0.547390139595262,0.81329809156757
560,1458.98147761022,"Successful completion",0.00100221624203734,0.995678013908238,0.401564491780275,0.289381705528602,0.0162008476410384,0.0986209870167727,4.99999971893854,0.500019793388912,1.52379012841864,0.519716139374896,0.878067945188409
561,1625.08084036088,"Successful completion",0.00100000337407271,0.994753015195289,0.40509972966618,0.572596076991817,0.547069633279844,0.0654193655647469,4.99999999904401,3.99963742808528,1.99991414886757,0.590919114799128,1.08795503977747
562,1443.95493669478,"Successful completion",0.00454913048299044,0.99568346055432,0.400382061377088,0.386741880050866,0.0326556934198917,0.0953706145669214,4.43887513790382,0.505537726958496,1.49947357260296,0.525163445766484,0.844799024234261
563,1716.17455797256,"Successful completion",0.01739600876382,0.950111238442735,0.406138712430628,0.767486416934813,0.74698312994032,0.10681631362909,4.33481519799928,3.22765550356708,1.99959693393658,0.590996517251717,1.09028121044936
564,1484.96587312724,"Successful completion",0.02,0.995642589307442,0.400000029912521,0.537698339203568,0.117850573129027,0.0994544027401964,2.06285579196064,0.500000000003148,1.99999919564598,0.54598070802207,0.816729418435229
565,1463.73462652769,"Successful completion",0.00451950641500035,0.99591090436469,0.414440758267845,0.363992385927146,0.031010928851402,0.0601954347940753,1.9485207210168,0.847608455279651,1.99952414974281,0.523131673704144,0.823306882677325
566,1480.84271226229,"Successful completion",0.0199612444068951,0.995859054707067,0.417863184678064,0.509778151476634,0.114209940521737,0.0624464211497308,1.14578964222742,0.837105387611262,1.99734169071454,0.546921403929614,0.805563936002344
