"Start","Value","Convergence","prev0_epidemic","prev0_endemic","freq0","phi_w","phi_m","a","b","r","tau","sigma_prev","sigma_g","sigma_q"
3154,-213.234349624351,"Successful completion",0.0199002359409941,0.99004257369921,0.493427896767955,0.157605949251311,0.281854141882753,2.62008903572498e-09,0.072075491879593,4.77886788233713,3.1487085362253,0.137219101112647,0.286896748587226,1.99999999999308
3155,-282.71461546523,"Successful completion",0.0147180730891234,0.989867116655429,0.484088133283557,0.106513877912286,0.226596289045464,3.96349332043137e-08,0.113534604546106,4.99090942829243,0.510130896149227,0.100396035360996,0.324312267994388,0.902473619544289
3156,18.8268843217746,"Successful completion",0.0199993978097713,0.989952711247601,0.400000000011693,0.210703377116779,0.247375485043913,9.52159236324015e-07,0.11873655288158,4.99974530382476,0.500008615360587,0.153602421045725,0.395948928578105,1.99993914051436
3157,-106.931674193934,"Successful completion",0.0199999564930525,0.989698309306566,0.411720024237459,0.234670145236414,0.22598915826659,1.08091501136559e-09,0.192961937422262,1.09578059629366,3.98269372432989,0.0958005140034338,0.411970651304338,1.98909322552817
3158,-450.610533881054,"Successful completion",0.0150058866802751,0.990137543738853,0.499456156617993,0.210141331580849,0.291292518094367,9.96702087491797e-07,0.104262027651243,1.05263988722701,0.512411430766128,0.0816477096281664,0.290232900357827,1.99999999609146
3159,52.5089032009432,"Successful completion",0.0199999142746036,0.991167720663981,0.599999563390249,0.0969050131676082,0.270323347506229,5.16448710096561e-07,0.0736801840783279,0.948917920959915,0.701387403934901,0.146371037361959,0.490770682729668,0.0012500795964671
3160,183.759811185497,"Successful completion",0.00171381365122308,0.986909588171939,0.495867890809011,0.461471196482029,0.503819762302055,1.03927571759003e-08,0.0820798518548711,0.991610372091803,3.99999994701877,0.339808056811986,0.242851837679241,1.99981556186694
3161,-136.22428418682,"Successful completion",0.0104692230844801,0.989959604788257,0.507981938364468,0.0806114244318989,0.212642932128901,9.99754926482915e-07,0.105270142346307,4.59466161520492,0.53080221717152,0.127378523133435,0.35415928061853,0.310914855398734
3162,305.547885813205,"Successful completion",0.0199999843296561,0.990203199181401,0.553622499850129,1.2219790511362e-11,0.999999999998593,9.99688787638015e-07,0.104846717329459,4.99999984186677,0.500004778896561,0.154147898415952,0.717925353137532,1.99999999928856
3163,499.381360345,"Successful completion",0.0199999999997548,0.983419422021011,0.493331216341469,0.59243757922576,0.622474628124681,9.99614524833508e-07,0.0723757190903405,0.738391913896925,4,0.615654974499442,0.269518893785787,0.357837389747064
3164,-111.077085376348,"Successful completion",0.019904521662866,0.988704515702382,0.499279296106886,0.215439991715945,0.294754284688383,9.99915118128753e-07,0.120985635358005,4.9978689758385,0.500384796414484,0.165603685789396,0.274107292650091,0.00101584716237866
