"chemostat","time","prev0","wildtype","cI857","coinf","suscept","cI857col","prevalence","g","logit_g","logit_prev"
"chem2",8,1,244,10022,98,39636,"YFP",0.205723217506312,0.976232222871615,3.71536973022647,-1.35090033205854
"chem2",9,1,669,9289,95,39947,"YFP",0.199539124336239,0.932817834906608,2.63080212325929,-1.38917732730527
"chem2",10,1,3214,13014,249,33523,"YFP",0.326184398303552,0.801947251663791,1.39850943375747,-0.725493625071585
"chem2",11,1,3603,14695,263,31439,"YFP",0.367895128375254,0.80309323423325,1.40574046810492,-0.541257396182045
"chem2",12,1,4031,15878,295,29796,"YFP",0.400543204908963,0.797528755839068,1.37092001916789,-0.40320226551637
"chem2",13,1,4851,19090,313,25746,"YFP",0.481836295208002,0.797376884841903,1.36997976847458,-0.0726868048856008
"chem2",14,1,6700,22243,479,20578,"YFP",0.58445911835383,0.768510520678575,1.19991982597467,0.341105834627626
"chem2",15,1,6694,24400,944,17962,"YFP",0.63384703196347,0.784717308805557,1.29337152951002,0.548756459278791
"chem2",16,1,5996,29266,1193,13545,"YFP",0.722478333026,0.82995859565538,1.58533385242988,0.95678842132151
"chem2",17,1,7522,31747,1546,9185,"YFP",0.810438766665291,0.808449413022995,1.43996617263729,1.45286368486725
"chem2",18,1,7324,35114,1613,5949,"YFP",0.877053754107508,0.827418822753193,1.56744328453475,1.96482104907614
"chem2",19,1,7867,36834,1606,3693,"YFP",0.923688887052114,0.824008411444934,1.54374453632631,2.49355673686352
"chem2",20,1,12676,34527,1049,1748,"YFP",0.964290821433679,0.731457746329682,1.00203118482579,3.29598517266039
"chem2",21,1,8710,37818,1465,2007,"YFP",0.958648398063253,0.812800894085282,1.46831338889462,3.14341321209685
"chem2",22,1,8804,38590,1385,1221,"YFP",0.974884294970688,0.814238089209605,1.47778701188531,3.65882544328177
"chem2",23,1,8353,39001,1533,1113,"YFP",0.977035921348546,0.82360518646788,1.54096653105279,3.7505922210674
"chem2",24,1,7270,39580,1799,1351,"YFP",0.971971535860252,0.844823906083244,1.69456764862899,3.54610594970637
"chem2",25,1,9686,39498,342,474,"YFP",0.99045471021789,0.803066037735849,1.40556849373276,4.64211632464324
"chem2",26,1,9318,38662,873,1147,"YFP",0.976652350031551,0.805794080867028,1.4229091921049,3.73363441926432
"chem2",27,1,10072,39311,451,166,"YFP",0.996649781024844,0.796043172751757,1.3617450811878,5.69537372603866
"chem2",28,1,9427,38439,960,1174,"YFP",0.976060358890701,0.803054360088581,1.40549465678154,3.70798871886652
"chem2",29,1,8974,40114,745,167,"YFP",0.996609481270937,0.817185462842242,1.49739389301006,5.68337607231017
"chem2",30,1,9351,38395,1072,1182,"YFP",0.975842053629823,0.804151133079211,1.4124439533292,3.69868737480046
"chem2",31,1,9523,39767,604,106,"YFP",0.997854077253219,0.806796510448367,1.42932749741839,6.14203740558734
"chem2",32,1,8913,39091,933,1063,"YFP",0.978335745001732,0.814327972668944,1.47838137631935,3.81018924140939
"chem2",33,1,9821,39543,461,175,"YFP",0.996467429701851,0.801049347702779,1.3928657372228,5.64219071864957
"chem2",34,1,9820,39606,456,118,"YFP",0.99761827870176,0.801319143770485,1.39455949956831,6.03754725604423
"chem2",35,1,9529,39793,541,137,"YFP",0.997230028912837,0.806800210859251,1.42935123705876,5.88614458212836
"chem2",36,1,9559,39714,579,148,"YFP",0.997005321624411,0.805999228786556,1.42422065128321,5.80791926889933
"chem2",37,1,8915,40100,761,224,"YFP",0.995450760575966,0.818116902988881,1.50364108299742,5.38823560084078
"chem2",38,1,9131,39736,811,322,"YFP",0.993453820976234,0.813145885771584,1.47058236017085,5.0223060554813
"chem2",39,1,10000,39496,408,96,"YFP",0.998064203903855,0.797963471795701,1.37361430796252,6.24529894574297
"chem2",40,1,9024,39653,818,505,"YFP",0.98973201577813,0.814614705096863,1.4802789125058,4.56840348897556
"chem2",41,1,9409,39610,727,254,"YFP",0.994845046983135,0.808054019869846,1.4374149336092,5.26262899001869
"chem2",42,1,8926,39709,852,513,"YFP",0.989562138845935,0.816469620643569,1.49260949604534,4.55182287013277
"chem2",43,1,9781,39534,556,129,"YFP",0.99739098778416,0.801662780087195,1.39671933285138,5.94617116902644
"chem2",44,1,9139,39799,747,315,"YFP",0.993604450490325,0.813253504434182,1.47129081605653,5.04573683096899
"chem2",45,1,9413,39632,732,223,"YFP",0.995473735487538,0.808074217555306,1.43754516018192,5.39332175153831
"chem2",46,1,8890,39983,747,380,"YFP",0.992284733924837,0.818099973400446,1.50352731425003,4.85680912301385
"chem2",47,1,9319,39893,625,163,"YFP",0.996698734177215,0.810635617329107,1.45414554310466,5.71014257437331
"chem2",48,1,8842,39967,719,472,"YFP",0.990422272275319,0.818844885164621,1.5085410182101,4.63869101548077
"chem2",49,1,10535,36472,1183,1810,"YFP",0.962922752319889,0.77588444274257,1.24184179565499,3.25696968151265
"chem2",50,1,10678,36136,1382,1804,"YFP",0.962894401250566,0.771905840133293,1.21910404827431,3.25617588184728
"chem2",51,1,11122,35952,1316,1610,"YFP",0.966929586722537,0.763733695883078,1.1732595866776,3.37548665262339
"chem2",52,1,11222,35335,1289,2154,"YFP",0.955780008622282,0.758962132439805,1.14699783681404,3.0733507896234
"chem2",53,1,10906,35961,1316,1817,"YFP",0.962677676444006,0.767298952354535,1.1931219213892,3.25012701364466
"chem2",54,1,10659,36865,1115,1361,"YFP",0.972159149023218,0.775713323794293,1.24085798573461,3.55301512292671
"chem2",55,1,10837,36642,1157,1364,"YFP",0.972073787441394,0.771751721813855,1.21822891852819,3.54986594859882
"chem2",56,1,10687,37447,865,1001,"YFP",0.979627556731454,0.777973989279927,1.25389855040267,3.87298928777713
"chem2",57,1,10794,36178,1040,1988,"YFP",0.959395424836601,0.770203525504556,1.20946077508299,3.16242257126845
"chem2",58,1,10859,36073,1031,2037,"YFP",0.958402254487533,0.76862268814455,1.20055043383287,3.13722160831671
"chem2",59,1,10606,36953,963,1478,"YFP",0.969859493851581,0.776992787905549,1.24822695618185,3.47128122300319
"chem2",60,1,11338,35917,812,1933,"YFP",0.960701797186306,0.76006771770183,1.15305080511303,3.19648526822082
"chem3",1,100,26144,23215,60,581,"CFP",0.988366039247097,0.470329625802792,-0.118821097205707,4.44212464220285
"chem3",2,100,26821,22710,105,364,"CFP",0.992704679827638,0.458500736912237,-0.16637980664873,4.91320014752569
"chem3",3,100,28518,21065,155,262,"CFP",0.99474370548701,0.424843192223141,-0.302922571428948,5.243058808267
"chem3",4,100,30606,19060,296,38,"CFP",0.999235474006116,0.383763540450207,-0.473604169942789,7.17548971362425
"chem3",5,100,28735,20934,273,58,"CFP",0.998833631628693,0.421470132275665,-0.316741260527013,6.75269326447531
"chem3",6,100,31275,18076,637,12,"CFP",0.9997569029435,0.366274239630403,-0.548233964803942,8.32180665829275
